1,1826,5
1,4339,5
1,2196,5
1,2163,5
1,2008,5
1,2255,5
1,2132,5
1,4325,5
1,4336,5
1,2216,5
1,2389,5
1,2416,5
1,2089,5
1,2588,5
1,4387,5
1,2206,5
1,2184,5
1,2736,5
1,4342,5
1,2111,5
1,2310,5
1,1815,5
1,2156,5
1,4619,5
1,2490,5
1,1881,5
1,2682,5
1,1927,5
1,2212,5
1,1682,5
1,2316,5
1,4251,5
1,4616,5
1,2084,5
1,4597,5
1,1867,5
1,1874,5
1,4672,5
1,2711,5
1,4372,5
1,1994,5
1,1934,5
1,2563,5
1,2106,5
1,2176,5
1,2062,5
1,2355,5
1,1989,5
1,1686,5
1,1858,5
1,4375,5
1,4366,5
1,2232,5
1,1830,5
1,2143,5
1,1903,5
1,2590,5
1,2475,5
1,2245,5
1,1645,5
1,4636,5
1,4630,5
1,2397,5
1,1636,5
1,4164,5
1,4138,5
1,2705,5
1,2236,5
1,1771,5
1,2399,5
1,4680,5
1,4378,5
1,2424,5
1,1703,5
1,1705,5
1,4460,5
1,4612,5
1,1895,5
1,2042,5
1,4331,5
1,2363,5
1,1671,5
1,2018,5
1,4319,5
1,2268,5
1,4313,5
1,2278,5
1,2443,5
1,1640,5
1,2420,5
1,1777,5
1,2286,5
1,1722,5
1,4426,5
1,2305,5
1,2662,5
1,4651,5
1,1680,5
1,2275,5
1,4307,5
1,2335,5
1,4294,5
1,4153,5
1,2166,5
1,1664,5
1,2030,5
1,4507,5
1,2598,5
1,2630,5
1,2096,5
1,4528,5
1,4421,5
1,2458,5
1,2718,5
1,2079,5
1,4499,5
1,1960,5
1,1707,5
1,2072,5
1,4297,5
1,4268,5
1,1861,5
1,4434,5
1,1947,5
1,2696,5
1,4321,5
1,2394,5
1,2046,5
1,2614,5
1,2341,5
1,4357,5
1,4205,5
1,1974,5
1,2002,5
1,2023,5
1,2439,5
1,4621,5
1,1966,5
1,2151,5
1,1914,5
1,1667,5
1,1684,5
1,2410,5
1,4231,5
1,2504,5
1,2300,5
1,4221,5
1,4570,5
1,4285,5
1,2125,5
1,2101,5
1,2013,5
1,4423,5
1,2560,5
1,2623,5
1,2381,5
1,2190,5
1,2535,5
1,2430,5
1,4328,5
1,1724,5
1,2057,5
1,4348,5
1,1835,5
1,2552,5
1,1733,5
1,4519,5
1,1762,5
1,4586,5
1,2372,5
1,2524,5
1,2225,5
1,4292,5
1,2508,5
1,1754,5
1,4107,5
1,2295,5
1,2068,5
1,2730,5
1,1983,5
1,2678,5
1,4577,5
1,2752,5
1,2348,5
1,1922,5
1,1647,5
1,2137,5
1,1783,5
1,4302,5
1,1766,5
1,4364,5
1,2119,5
1,2773,5
1,4445,5
1,1941,5
1,2647,5
1,4289,5
2,1826,5
2,4339,5
2,2196,5
2,2163,5
2,2008,5
2,2255,5
2,2132,5
2,4325,5
2,4336,5
2,2216,5
2,2389,5
2,2416,5
2,2089,5
2,2588,5
2,4387,5
2,2206,5
2,2184,5
2,2736,5
2,4342,5
2,2111,5
2,2310,5
2,1815,5
2,2156,5
2,4619,5
2,2490,5
2,1881,5
2,2682,5
2,1927,5
2,2212,5
2,1682,5
2,2316,5
2,4251,5
2,4616,5
2,2084,5
2,4597,5
2,1867,5
2,1874,5
2,4672,5
2,2711,5
2,4372,5
2,1994,5
2,1934,5
2,2563,5
2,2106,5
2,2176,5
2,2062,5
2,2355,5
2,1989,5
2,1686,5
2,1858,5
2,4375,5
2,4366,5
2,2232,5
2,1830,5
2,2143,5
2,1903,5
2,2590,5
2,2475,5
2,2245,5
2,1645,5
2,4636,5
2,4630,5
2,2397,5
2,1636,5
2,4164,5
2,4138,5
2,2705,5
2,2236,5
2,1771,5
2,2399,5
2,4680,5
2,4378,5
2,2424,5
2,1703,5
2,1705,5
2,4460,5
2,4612,5
2,1895,5
2,2042,5
2,4331,5
2,2363,5
2,1671,5
2,2018,5
2,4319,5
2,2268,5
2,4313,5
2,2278,5
2,2443,5
2,1640,5
2,2420,5
2,1777,5
2,2286,5
2,1722,5
2,4426,5
2,2305,5
2,2662,5
2,4651,5
2,1680,5
2,2275,5
2,4307,5
2,2335,5
2,4294,5
2,4153,5
2,2166,5
2,1664,5
2,2030,5
2,4507,5
2,2598,5
2,2630,5
2,2096,5
2,4528,5
2,4421,5
2,2458,5
2,2718,5
2,2079,5
2,4499,5
2,1960,5
2,1707,5
2,2072,5
2,4297,5
2,4268,5
2,1861,5
2,4434,5
2,1947,5
2,2696,5
2,4321,5
2,2394,5
2,2046,5
2,2614,5
2,2341,5
2,4357,5
2,4205,5
2,1974,5
2,2002,5
2,2023,5
2,2439,5
2,4621,5
2,1966,5
2,2151,5
2,1914,5
2,1667,5
2,1684,5
2,2410,5
2,4231,5
2,2504,5
2,2300,5
2,4221,5
2,4570,5
2,4285,5
2,2125,5
2,2101,5
2,2013,5
2,4423,5
2,2560,5
2,2623,5
2,2381,5
2,2190,5
2,2535,5
2,2430,5
2,4328,5
2,1724,5
2,2057,5
2,4348,5
2,1835,5
2,2552,5
2,1733,5
2,4519,5
2,1762,5
2,4586,5
2,2372,5
2,2524,5
2,2225,5
2,4292,5
2,2508,5
2,1754,5
2,4107,5
2,2295,5
2,2068,5
2,2730,5
2,1983,5
2,2678,5
2,4577,5
2,2752,5
2,2348,5
2,1922,5
2,1647,5
3,1826,5
3,4339,5
3,2196,5
3,2163,5
3,2008,5
3,2255,5
3,2132,5
3,4325,5
3,4336,5
3,2216,5
3,2389,5
3,2416,5
3,2089,5
3,2588,5
3,4387,5
3,2206,5
3,2184,5
3,2736,5
3,4342,5
3,2111,5
3,2310,5
3,1815,5
3,2156,5
3,4619,5
3,2490,5
3,1881,5
3,2682,5
3,1927,5
3,2212,5
3,1682,5
3,2316,5
3,4251,5
3,4616,5
3,2084,5
3,4597,5
3,1867,5
3,1874,5
3,4672,5
3,2711,5
3,4372,5
3,1994,5
3,1934,5
3,2563,5
3,2106,5
3,2176,5
3,2062,5
3,2355,5
3,1989,5
3,1686,5
3,1858,5
3,4375,5
3,4366,5
3,2232,5
3,1830,5
3,2143,5
3,1903,5
3,2590,5
3,2475,5
3,2245,5
3,1645,5
3,4636,5
3,4630,5
3,2397,5
3,1636,5
3,4164,5
3,4138,5
3,2705,5
3,2236,5
3,1771,5
3,2399,5
3,4680,5
3,4378,5
3,2424,5
3,1703,5
3,1705,5
3,4460,5
3,4612,5
3,1895,5
3,2042,5
3,4331,5
3,2363,5
3,1671,5
3,2018,5
3,4319,5
3,2268,5
3,4313,5
3,2278,5
3,2443,5
3,1640,5
3,2420,5
3,1777,5
3,2286,5
3,1722,5
3,4426,5
3,2305,5
3,2662,5
3,4651,5
3,1680,5
3,2275,5
3,4307,5
3,2335,5
3,4294,5
3,4153,5
3,2166,5
3,1664,5
3,2030,5
3,4507,5
3,2598,5
3,2630,5
3,2096,5
3,4528,5
3,4421,5
3,2458,5
3,2718,5
3,2079,5
3,4499,5
3,1960,5
3,1707,5
3,2072,5
3,4297,5
3,4268,5
3,1861,5
3,4434,5
3,1947,5
3,2696,5
3,4321,5
3,2394,5
3,2046,5
3,2614,5
3,2341,5
3,4357,5
3,4205,5
3,1974,5
3,2002,5
3,2023,5
3,2439,5
3,4621,5
3,1966,5
3,2151,5
3,1914,5
3,1667,5
3,1684,5
3,2410,5
3,4231,5
3,2504,5
3,2300,5
3,4221,5
3,4570,5
3,4285,5
3,2125,5
3,2101,5
3,2013,5
3,4423,5
3,2560,5
3,2623,5
3,2381,5
3,2190,5
3,2535,5
3,2430,5
3,4328,5
3,1724,5
3,2057,5
3,4348,5
3,1835,5
3,2552,5
3,1733,5
3,4519,5
3,1762,5
3,4586,5
3,2372,5
3,2524,5
3,2225,5
3,4292,5
3,2508,5
4,1826,5
4,4339,5
4,2196,5
4,2163,5
4,2008,5
4,2255,5
4,2132,5
4,4325,5
4,4336,5
4,2216,5
4,2389,5
4,2416,5
4,2089,5
4,2588,5
4,4387,5
4,2206,5
4,2184,5
4,2736,5
4,4342,5
4,2111,5
4,2310,5
4,1815,5
4,2156,5
4,4619,5
4,2490,5
4,1881,5
4,2682,5
4,1927,5
4,2212,5
4,1682,5
4,2316,5
4,4251,5
4,4616,5
4,2084,5
4,4597,5
4,1867,5
4,1874,5
4,4672,5
4,2711,5
4,4372,5
4,1994,5
4,1934,5
4,2563,5
4,2106,5
4,2176,5
4,2062,5
4,2355,5
4,1989,5
4,1686,5
4,1858,5
4,4375,5
4,4366,5
4,2232,5
4,1830,5
4,2143,5
4,1903,5
4,2590,5
4,2475,5
4,2245,5
4,1645,5
4,4636,5
4,4630,5
4,2397,5
4,1636,5
4,4164,5
4,4138,5
4,2705,5
4,2236,5
4,1771,5
4,2399,5
4,4680,5
4,4378,5
4,2424,5
4,1703,5
4,1705,5
4,4460,5
4,4612,5
4,1895,5
4,2042,5
4,4331,5
4,2363,5
4,1671,5
4,2018,5
4,4319,5
4,2268,5
4,4313,5
4,2278,5
4,2443,5
4,1640,5
4,2420,5
4,1777,5
4,2286,5
4,1722,5
4,4426,5
4,2305,5
4,2662,5
4,4651,5
4,1680,5
4,2275,5
4,4307,5
4,2335,5
4,4294,5
4,4153,5
4,2166,5
4,1664,5
4,2030,5
4,4507,5
4,2598,5
4,2630,5
4,2096,5
4,4528,5
4,4421,5
4,2458,5
4,2718,5
4,2079,5
4,4499,5
4,1960,5
4,1707,5
4,2072,5
4,4297,5
4,4268,5
4,1861,5
4,4434,5
4,1947,5
4,2696,5
4,4321,5
4,2394,5
4,2046,5
4,2614,5
4,2341,5
4,4357,5
4,4205,5
4,1974,5
4,2002,5
4,2023,5
4,2439,5
4,4621,5
4,1966,5
4,2151,5
4,1914,5
4,1667,5
4,1684,5
4,2410,5
4,4231,5
4,2504,5
4,2300,5
4,4221,5
4,4570,5
4,4285,5
4,2125,5
4,2101,5
4,2013,5
4,4423,5
4,2560,5
4,2623,5
4,2381,5
4,2190,5
4,2535,5
4,2430,5
4,4328,5
4,1724,5
4,2057,5
4,4348,5
4,1835,5
4,2552,5
4,1733,5
4,4519,5
4,1762,5
4,4586,5
4,2372,5
4,2524,5
4,2225,5
4,4292,5
4,2508,5
4,1754,5
4,4107,5
4,2295,5
4,2068,5
4,2730,5
4,1983,5
4,2678,5
4,4577,5
4,2752,5
4,2348,5
4,1922,5
4,1647,5
4,2137,5
4,1783,5
4,4302,5
4,1766,5
4,4364,5
4,2119,5
4,2773,5
4,4445,5
4,1941,5
4,2647,5
4,4289,5
4,1851,5
4,4187,5
4,2512,5
4,2539,5
4,1910,5
4,2324,5
4,4238,5
4,4369,5
4,2756,5
4,4544,5
4,1846,5
4,4610,5
4,1638,5
4,2375,5
4,4355,5
4,2291,5
4,1728,5
5,1826,5
5,4339,5
5,2196,5
5,2163,5
5,2008,5
5,2255,5
5,2132,5
5,4325,5
5,4336,5
5,2216,5
5,2389,5
5,2416,5
5,2089,5
5,2588,5
5,4387,5
5,2206,5
5,2184,5
5,2736,5
5,4342,5
5,2111,5
5,2310,5
5,1815,5
5,2156,5
5,4619,5
5,2490,5
5,1881,5
5,2682,5
5,1927,5
5,2212,5
5,1682,5
5,2316,5
5,4251,5
5,4616,5
5,2084,5
5,4597,5
5,1867,5
5,1874,5
5,4672,5
5,2711,5
5,4372,5
5,1994,5
5,1934,5
5,2563,5
5,2106,5
5,2176,5
5,2062,5
5,2355,5
5,1989,5
5,1686,5
5,1858,5
5,4375,5
5,4366,5
5,2232,5
5,1830,5
5,2143,5
5,1903,5
5,2590,5
5,2475,5
5,2245,5
5,1645,5
5,4636,5
5,4630,5
5,2397,5
5,1636,5
5,4164,5
5,4138,5
5,2705,5
5,2236,5
5,1771,5
5,2399,5
5,4680,5
5,4378,5
5,2424,5
5,1703,5
5,1705,5
5,4460,5
5,4612,5
5,1895,5
5,2042,5
5,4331,5
5,2363,5
5,1671,5
5,2018,5
5,4319,5
5,2268,5
5,4313,5
5,2278,5
5,2443,5
5,1640,5
5,2420,5
5,1777,5
5,2286,5
5,1722,5
5,4426,5
5,2305,5
5,2662,5
5,4651,5
5,1680,5
5,2275,5
5,4307,5
5,2335,5
5,4294,5
5,4153,5
5,2166,5
5,1664,5
5,2030,5
5,4507,5
5,2598,5
5,2630,5
5,2096,5
5,4528,5
5,4421,5
5,2458,5
5,2718,5
5,2079,5
5,4499,5
5,1960,5
5,1707,5
5,2072,5
5,4297,5
5,4268,5
5,1861,5
5,4434,5
5,1947,5
5,2696,5
5,4321,5
5,2394,5
5,2046,5
5,2614,5
5,2341,5
5,4357,5
5,4205,5
5,1974,5
5,2002,5
5,2023,5
5,2439,5
5,4621,5
5,1966,5
5,2151,5
5,1914,5
5,1667,5
5,1684,5
5,2410,5
5,4231,5
5,2504,5
5,2300,5
5,4221,5
5,4570,5
5,4285,5
5,2125,5
5,2101,5
5,2013,5
5,4423,5
5,2560,5
5,2623,5
5,2381,5
5,2190,5
5,2535,5
5,2430,5
5,4328,5
5,1724,5
5,2057,5
5,4348,5
5,1835,5
5,2552,5
5,1733,5
5,4519,5
5,1762,5
5,4586,5
5,2372,5
5,2524,5
5,2225,5
5,4292,5
5,2508,5
5,1754,5
5,4107,5
5,2295,5
5,2068,5
5,2730,5
5,1983,5
6,1826,5
6,4339,5
6,2196,5
6,2163,5
6,2008,5
6,2255,5
6,2132,5
6,4325,5
6,4336,5
6,2216,5
6,2389,5
6,2416,5
6,2089,5
6,2588,5
6,4387,5
6,2206,5
6,2184,5
6,2736,5
6,4342,5
6,2111,5
6,2310,5
6,1815,5
6,2156,5
6,4619,5
6,2490,5
6,1881,5
6,2682,5
6,1927,5
6,2212,5
6,1682,5
6,2316,5
6,4251,5
6,4616,5
6,2084,5
6,4597,5
6,1867,5
6,1874,5
6,4672,5
6,2711,5
6,4372,5
6,1994,5
6,1934,5
6,2563,5
6,2106,5
6,2176,5
6,2062,5
6,2355,5
6,1989,5
6,1686,5
6,1858,5
6,4375,5
6,4366,5
6,2232,5
6,1830,5
6,2143,5
6,1903,5
6,2590,5
6,2475,5
6,2245,5
6,1645,5
6,4636,5
6,4630,5
6,2397,5
6,1636,5
6,4164,5
6,4138,5
6,2705,5
6,2236,5
6,1771,5
6,2399,5
6,4680,5
6,4378,5
6,2424,5
6,1703,5
6,1705,5
6,4460,5
6,4612,5
6,1895,5
6,2042,5
6,4331,5
6,2363,5
6,1671,5
6,2018,5
6,4319,5
6,2268,5
6,4313,5
6,2278,5
6,2443,5
6,1640,5
6,2420,5
6,1777,5
6,2286,5
6,1722,5
6,4426,5
6,2305,5
6,2662,5
6,4651,5
6,1680,5
6,2275,5
6,4307,5
6,2335,5
6,4294,5
6,4153,5
6,2166,5
6,1664,5
6,2030,5
6,4507,5
6,2598,5
6,2630,5
6,2096,5
6,4528,5
6,4421,5
6,2458,5
6,2718,5
6,2079,5
6,4499,5
6,1960,5
6,1707,5
6,2072,5
6,4297,5
6,4268,5
6,1861,5
6,4434,5
6,1947,5
6,2696,5
6,4321,5
6,2394,5
6,2046,5
6,2614,5
6,2341,5
6,4357,5
6,4205,5
6,1974,5
6,2002,5
6,2023,5
6,2439,5
6,4621,5
6,1966,5
6,2151,5
6,1914,5
6,1667,5
6,1684,5
6,2410,5
6,4231,5
6,2504,5
6,2300,5
6,4221,5
6,4570,5
6,4285,5
6,2125,5
6,2101,5
7,1826,5
7,4339,5
7,2196,5
7,2163,5
7,2008,5
7,2255,5
7,2132,5
7,4325,5
7,4336,5
7,2216,5
7,2389,5
7,2416,5
7,2089,5
7,2588,5
7,4387,5
7,2206,5
7,2184,5
7,2736,5
7,4342,5
7,2111,5
7,2310,5
7,1815,5
7,2156,5
7,4619,5
7,2490,5
7,1881,5
7,2682,5
7,1927,5
7,2212,5
7,1682,5
7,2316,5
7,4251,5
7,4616,5
7,2084,5
7,4597,5
7,1867,5
7,1874,5
7,4672,5
7,2711,5
7,4372,5
7,1994,5
7,1934,5
7,2563,5
7,2106,5
7,2176,5
7,2062,5
7,2355,5
7,1989,5
7,1686,5
7,1858,5
7,4375,5
7,4366,5
7,2232,5
7,1830,5
7,2143,5
7,1903,5
7,2590,5
7,2475,5
7,2245,5
7,1645,5
7,4636,5
7,4630,5
7,2397,5
7,1636,5
7,4164,5
7,4138,5
7,2705,5
7,2236,5
7,1771,5
7,2399,5
7,4680,5
7,4378,5
7,2424,5
7,1703,5
7,1705,5
7,4460,5
7,4612,5
7,1895,5
7,2042,5
7,4331,5
7,2363,5
7,1671,5
7,2018,5
7,4319,5
7,2268,5
7,4313,5
7,2278,5
7,2443,5
7,1640,5
7,2420,5
7,1777,5
7,2286,5
7,1722,5
7,4426,5
7,2305,5
7,2662,5
7,4651,5
7,1680,5
7,2275,5
7,4307,5
7,2335,5
7,4294,5
7,4153,5
7,2166,5
7,1664,5
7,2030,5
7,4507,5
7,2598,5
7,2630,5
7,2096,5
7,4528,5
7,4421,5
7,2458,5
7,2718,5
7,2079,5
7,4499,5
7,1960,5
7,1707,5
7,2072,5
7,4297,5
7,4268,5
7,1861,5
7,4434,5
7,1947,5
7,2696,5
7,4321,5
7,2394,5
7,2046,5
7,2614,5
7,2341,5
7,4357,5
7,4205,5
7,1974,5
7,2002,5
7,2023,5
7,2439,5
7,4621,5
7,1966,5
7,2151,5
7,1914,5
8,1826,5
8,4339,5
8,2196,5
8,2163,5
8,2008,5
8,2255,5
8,2132,5
8,4325,5
8,4336,5
8,2216,5
8,2389,5
8,2416,5
8,2089,5
8,2588,5
8,4387,5
8,2206,5
8,2184,5
8,2736,5
8,4342,5
8,2111,5
8,2310,5
8,1815,5
8,2156,5
8,4619,5
8,2490,5
8,1881,5
8,2682,5
8,1927,5
8,2212,5
8,1682,5
8,2316,5
8,4251,5
8,4616,5
8,2084,5
8,4597,5
8,1867,5
8,1874,5
8,4672,5
8,2711,5
8,4372,5
8,1994,5
8,1934,5
8,2563,5
8,2106,5
8,2176,5
8,2062,5
8,2355,5
8,1989,5
8,1686,5
8,1858,5
8,4375,5
8,4366,5
8,2232,5
8,1830,5
8,2143,5
8,1903,5
8,2590,5
8,2475,5
8,2245,5
8,1645,5
8,4636,5
8,4630,5
8,2397,5
8,1636,5
8,4164,5
8,4138,5
8,2705,5
8,2236,5
8,1771,5
8,2399,5
8,4680,5
8,4378,5
8,2424,5
8,1703,5
8,1705,5
8,4460,5
8,4612,5
8,1895,5
8,2042,5
8,4331,5
8,2363,5
8,1671,5
8,2018,5
8,4319,5
8,2268,5
8,4313,5
8,2278,5
8,2443,5
8,1640,5
8,2420,5
8,1777,5
8,2286,5
8,1722,5
8,4426,5
8,2305,5
8,2662,5
8,4651,5
8,1680,5
8,2275,5
8,4307,5
8,2335,5
8,4294,5
8,4153,5
8,2166,5
8,1664,5
8,2030,5
8,4507,5
8,2598,5
8,2630,5
8,2096,5
8,4528,5
8,4421,5
8,2458,5
8,2718,5
8,2079,5
8,4499,5
8,1960,5
8,1707,5
8,2072,5
8,4297,5
8,4268,5
8,1861,5
8,4434,5
8,1947,5
8,2696,5
8,4321,5
8,2394,5
8,2046,5
8,2614,5
8,2341,5
8,4357,5
8,4205,5
9,1826,5
9,4339,5
9,2196,5
9,2163,5
9,2008,5
9,2255,5
9,2132,5
9,4325,5
9,4336,5
9,2216,5
9,2389,5
9,2416,5
9,2089,5
9,2588,5
9,4387,5
9,2206,5
9,2184,5
9,2736,5
9,4342,5
9,2111,5
9,2310,5
9,1815,5
9,2156,5
9,4619,5
9,2490,5
9,1881,5
9,2682,5
9,1927,5
9,2212,5
9,1682,5
9,2316,5
9,4251,5
9,4616,5
9,2084,5
9,4597,5
9,1867,5
9,1874,5
9,4672,5
9,2711,5
9,4372,5
9,1994,5
9,1934,5
9,2563,5
9,2106,5
9,2176,5
9,2062,5
9,2355,5
9,1989,5
9,1686,5
9,1858,5
9,4375,5
9,4366,5
9,2232,5
9,1830,5
9,2143,5
9,1903,5
9,2590,5
9,2475,5
9,2245,5
9,1645,5
9,4636,5
9,4630,5
9,2397,5
9,1636,5
9,4164,5
9,4138,5
9,2705,5
9,2236,5
9,1771,5
9,2399,5
9,4680,5
9,4378,5
9,2424,5
9,1703,5
9,1705,5
9,4460,5
9,4612,5
9,1895,5
9,2042,5
9,4331,5
9,2363,5
9,1671,5
9,2018,5
9,4319,5
9,2268,5
9,4313,5
9,2278,5
9,2443,5
9,1640,5
9,2420,5
9,1777,5
9,2286,5
9,1722,5
9,4426,5
9,2305,5
9,2662,5
9,4651,5
9,1680,5
9,2275,5
9,4307,5
9,2335,5
9,4294,5
9,4153,5
9,2166,5
9,1664,5
9,2030,5
9,4507,5
9,2598,5
9,2630,5
9,2096,5
9,4528,5
9,4421,5
9,2458,5
9,2718,5
9,2079,5
9,4499,5
9,1960,5
9,1707,5
9,2072,5
9,4297,5
9,4268,5
9,1861,5
9,4434,5
9,1947,5
9,2696,5
9,4321,5
9,2394,5
9,2046,5
9,2614,5
9,2341,5
9,4357,5
9,4205,5
9,1974,5
9,2002,5
9,2023,5
9,2439,5
9,4621,5
9,1966,5
9,2151,5
9,1914,5
9,1667,5
9,1684,5
9,2410,5
9,4231,5
9,2504,5
9,2300,5
9,4221,5
9,4570,5
9,4285,5
9,2125,5
9,2101,5
9,2013,5
9,4423,5
9,2560,5
9,2623,5
9,2381,5
9,2190,5
9,2535,5
9,2430,5
9,4328,5
9,1724,5
9,2057,5
9,4348,5
9,1835,5
9,2552,5
9,1733,5
9,4519,5
9,1762,5
9,4586,5
9,2372,5
9,2524,5
9,2225,5
9,4292,5
9,2508,5
9,1754,5
9,4107,5
9,2295,5
9,2068,5
9,2730,5
9,1983,5
9,2678,5
9,4577,5
9,2752,5
9,2348,5
9,1922,5
9,1647,5
9,2137,5
