1,1960,5
1,1874,5
1,1846,5
1,1743,5
1,1888,5
1,2042,5
1,1826,5
1,1941,5
1,1861,5
1,1724,5
1,1686,5
1,1903,5
1,1989,5
1,2079,5
1,2002,5
1,1895,5
1,2030,5
1,1682,5
1,1867,5
1,2062,5
1,1790,5
1,1754,5
1,1927,5
1,1645,5
1,2057,5
1,1667,5
1,1671,5
1,1881,5
1,1851,5
1,2068,5
1,2013,5
1,1835,5
1,1771,5
1,1749,5
1,2046,5
1,2101,5
1,1953,5
1,1728,5
1,2143,5
1,1783,5
1,2038,5
1,1777,5
1,1947,5
1,2023,5
1,1705,5
1,2151,5
1,1638,5
1,1684,5
1,1983,5
1,1910,5
1,1922,5
1,2072,5
1,1647,5
1,1966,5
1,2125,5
1,2008,5
1,1858,5
1,2084,5
1,1974,5
1,2096,5
1,1762,5
1,1766,5
1,1664,5
1,2119,5
1,1640,5
1,1636,5
1,1830,5
1,1914,5
1,1994,5
1,2111,5
1,1703,5
1,1934,5
1,1733,5
1,1680,5
1,2106,5
1,1722,5
1,1707,5
1,2051,5
1,2089,5
1,2018,5
1,1815,5
1,2132,5
2,1960,5
2,1874,5
2,1846,5
2,1743,5
2,1888,5
2,2042,5
2,1826,5
2,1941,5
2,1861,5
2,1724,5
2,1686,5
2,1903,5
2,1989,5
2,2079,5
2,2002,5
2,1895,5
2,2030,5
2,1682,5
2,1867,5
2,2062,5
2,1790,5
2,1754,5
2,1927,5
2,1645,5
2,2057,5
2,1667,5
2,1671,5
2,1881,5
2,1851,5
2,2068,5
2,2013,5
2,1835,5
2,1771,5
2,1749,5
2,2046,5
2,2101,5
2,1953,5
2,1728,5
2,2143,5
2,1783,5
2,2038,5
2,1777,5
2,1947,5
2,2023,5
2,1705,5
2,2151,5
2,1638,5
2,1684,5
2,1983,5
2,1910,5
2,1922,5
2,2072,5
2,1647,5
2,1966,5
2,2125,5
2,2008,5
2,1858,5
2,2084,5
2,1974,5
3,1960,5
3,1874,5
3,1846,5
3,1743,5
3,1888,5
3,2042,5
3,1826,5
3,1941,5
3,1861,5
3,1724,5
3,1686,5
3,1903,5
3,1989,5
3,2079,5
3,2002,5
3,1895,5
3,2030,5
3,1682,5
3,1867,5
3,2062,5
3,1790,5
3,1754,5
3,1927,5
3,1645,5
3,2057,5
3,1667,5
3,1671,5
3,1881,5
3,1851,5
3,2068,5
3,2013,5
3,1835,5
3,1771,5
3,1749,5
3,2046,5
3,2101,5
4,1960,5
4,1874,5
4,1846,5
4,1743,5
4,1888,5
4,2042,5
4,1826,5
4,1941,5
4,1861,5
4,1724,5
4,1686,5
4,1903,5
4,1989,5
4,2079,5
4,2002,5
4,1895,5
4,2030,5
4,1682,5
4,1867,5
4,2062,5
4,1790,5
4,1754,5
4,1927,5
4,1645,5
4,2057,5
4,1667,5
4,1671,5
4,1881,5
4,1851,5
4,2068,5
4,2013,5
4,1835,5
4,1771,5
4,1749,5
4,2046,5
4,2101,5
4,1953,5
4,1728,5
4,2143,5
4,1783,5
4,2038,5
4,1777,5
4,1947,5
4,2023,5
4,1705,5
4,2151,5
4,1638,5
4,1684,5
4,1983,5
4,1910,5
4,1922,5
4,2072,5
4,1647,5
4,1966,5
4,2125,5
4,2008,5
4,1858,5
4,2084,5
5,1960,5
5,1874,5
5,1846,5
5,1743,5
5,1888,5
5,2042,5
5,1826,5
5,1941,5
5,1861,5
5,1724,5
5,1686,5
5,1903,5
5,1989,5
5,2079,5
5,2002,5
5,1895,5
5,2030,5
5,1682,5
5,1867,5
5,2062,5
5,1790,5
5,1754,5
5,1927,5
5,1645,5
5,2057,5
5,1667,5
5,1671,5
5,1881,5
5,1851,5
5,2068,5
5,2013,5
5,1835,5
5,1771,5
5,1749,5
5,2046,5
5,2101,5
5,1953,5
5,1728,5
5,2143,5
5,1783,5
5,2038,5
5,1777,5
5,1947,5
5,2023,5
5,1705,5
5,2151,5
5,1638,5
5,1684,5
5,1983,5
5,1910,5
5,1922,5
5,2072,5
5,1647,5
5,1966,5
5,2125,5
5,2008,5
5,1858,5
5,2084,5
5,1974,5
5,2096,5
5,1762,5
5,1766,5
5,1664,5
5,2119,5
5,1640,5
5,1636,5
6,1960,5
6,1874,5
6,1846,5
6,1743,5
6,1888,5
6,2042,5
6,1826,5
6,1941,5
6,1861,5
6,1724,5
6,1686,5
6,1903,5
6,1989,5
6,2079,5
6,2002,5
6,1895,5
6,2030,5
6,1682,5
6,1867,5
6,2062,5
6,1790,5
6,1754,5
6,1927,5
6,1645,5
6,2057,5
6,1667,5
6,1671,5
6,1881,5
6,1851,5
6,2068,5
6,2013,5
6,1835,5
6,1771,5
6,1749,5
6,2046,5
6,2101,5
6,1953,5
6,1728,5
6,2143,5
6,1783,5
6,2038,5
6,1777,5
6,1947,5
6,2023,5
6,1705,5
6,2151,5
6,1638,5
6,1684,5
6,1983,5
6,1910,5
6,1922,5
6,2072,5
6,1647,5
6,1966,5
6,2125,5
6,2008,5
6,1858,5
6,2084,5
7,1960,5
7,1874,5
7,1846,5
7,1743,5
7,1888,5
7,2042,5
7,1826,5
7,1941,5
7,1861,5
7,1724,5
7,1686,5
7,1903,5
7,1989,5
7,2079,5
7,2002,5
7,1895,5
7,2030,5
7,1682,5
7,1867,5
7,2062,5
7,1790,5
7,1754,5
7,1927,5
7,1645,5
7,2057,5
7,1667,5
7,1671,5
7,1881,5
7,1851,5
7,2068,5
7,2013,5
7,1835,5
7,1771,5
7,1749,5
7,2046,5
7,2101,5
7,1953,5
7,1728,5
7,2143,5
7,1783,5
7,2038,5
7,1777,5
7,1947,5
7,2023,5
7,1705,5
7,2151,5
7,1638,5
7,1684,5
7,1983,5
7,1910,5
7,1922,5
7,2072,5
7,1647,5
7,1966,5
7,2125,5
7,2008,5
7,1858,5
7,2084,5
7,1974,5
7,2096,5
7,1762,5
7,1766,5
7,1664,5
7,2119,5
7,1640,5
7,1636,5
8,1960,5
8,1874,5
8,1846,5
8,1743,5
8,1888,5
8,2042,5
8,1826,5
8,1941,5
8,1861,5
8,1724,5
8,1686,5
8,1903,5
8,1989,5
8,2079,5
8,2002,5
8,1895,5
8,2030,5
8,1682,5
8,1867,5
8,2062,5
8,1790,5
8,1754,5
8,1927,5
8,1645,5
8,2057,5
8,1667,5
8,1671,5
8,1881,5
8,1851,5
8,2068,5
8,2013,5
8,1835,5
8,1771,5
8,1749,5
8,2046,5
8,2101,5
8,1953,5
8,1728,5
8,2143,5
8,1783,5
8,2038,5
8,1777,5
8,1947,5
8,2023,5
8,1705,5
8,2151,5
8,1638,5
8,1684,5
8,1983,5
8,1910,5
8,1922,5
8,2072,5
8,1647,5
8,1966,5
8,2125,5
8,2008,5
8,1858,5
8,2084,5
8,1974,5
8,2096,5
8,1762,5
8,1766,5
8,1664,5
8,2119,5
8,1640,5
8,1636,5
8,1830,5
8,1914,5
8,1994,5
8,2111,5
8,1703,5
8,1934,5
8,1733,5
8,1680,5
8,2106,5
